label,moderator,level,k_re,n,secs,converged,singular,logLik,AIC,semXfam,semXfam_se,semXfam_z,semXfam_p,semXfam_raw,visXfam,visXfam_se,visXfam_z,visXfam_p,visXfam_raw,fam_sd,lrt_chisq,lrt_df,lrt_p,mod
fam_us_traitspace,fam,L0,63,489741,1340.41471338272,True,False,-993086.327867381,1986314.65573476,0.0104205557105021,0.0180324925540931,0.577876612411896,0.563347426253228,0.005308104915002,-0.0031204992453678,0.0169538818823877,-0.184058097550483,0.853967878122589,-0.0015895445350293,1.96314049502881,,,,fam
fam_us_traitspace,fam,L1,41,489741,826.553699016571,True,False,-993458.734404766,1987015.46880953,0.0393099702066231,0.0059037837219693,6.65843670057583,2.7675543415792197e-11,0.0200240228889202,-0.0287196885653616,0.0041207203859484,-6.96957955781109,3.1788956658904397e-12,-0.0146294616396979,1.96314049502881,744.813074770616,22.0,2.67974895950927e-143,fam
fam_us_traitspace,fam,L2,33,489741,1222.80044746399,False,,,,,,,,,,,,,,1.96314049502881,,,,fam
fam_us_traitspace,fam,L3,23,489741,846.284472942352,False,,,,,,,,,,,,,,1.96314049502881,,,,fam
fam_us_traitspace,fam,L4,12,489741,271.110045909882,True,False,-1008868.31380658,2017776.62761316,-0.0067418088562113,0.0030826732651862,-2.18700078673567,0.0287424665632465,-0.0034341958068123,-0.0173533645053317,0.0029392641448933,-5.90398264663661,3.5482950238525403e-09,-0.0088395937780688,1.96314049502881,,,,fam
fam_us_traitspace,fam,L5,8,489741,251.309986829758,True,False,-1010290.34450408,2020612.68900816,-0.00533438608163,0.0030765529445073,-1.7338840507048,0.0829386583208318,-0.0027172716854133,-0.0181873900488035,0.0029522866336969,-6.16044182201523,7.25422627573493e-10,-0.0092644362921852,1.96314049502881,2844.06139499391,4.0,0.0,fam
fam_us_traitspace,fam,L6,3,489741,125.827839612961,True,False,-1012755.89720905,2025533.79441809,-0.0096759145987137,0.0028302733231039,-3.4187209128277,0.0006291622222182,-0.0049287937481885,-0.0187977443205607,0.0027706221882174,-6.78466533636425,1.1635591442378798e-11,-0.0095753433685268,1.96314049502881,4931.10540993442,5.0,0.0,fam
fam_us_warm,fam,L0,63,464055,1456.31752824783,True,False,-818235.432292118,1636612.86458424,-0.0038699078330943,0.0082456068619682,-0.469329656128019,0.638834020598377,-0.0019713722680342,-0.0085694523060357,0.0053495427480319,-1.60190369713157,0.109176906825984,-0.0043653702767522,1.96305279111654,,,,fam
fam_us_warm,fam,L1,41,464055,781.634985685349,True,False,-818334.777758805,1636767.55551761,-0.000291064174129,0.0048096770854976,-0.0605163650188989,0.951744382336845,-0.0001482711903857,-0.0058981626049806,0.0030906583359362,-1.90838389879611,0.0563416163494497,-0.0030045868514956,1.96305279111654,198.690933375154,22.0,2.05151341653544e-30,fam
fam_us_warm,fam,L2,33,464055,1240.07089471817,False,,,,,,,,,,,,,,1.96305279111654,,,,fam
fam_us_warm,fam,L3,23,464055,739.120562553406,False,,,,,,,,,,,,,,1.96305279111654,,,,fam
fam_us_warm,fam,L4,12,464055,256.339468955994,True,False,-820389.773871258,1640819.54774252,-0.0048714511995787,0.002361320756907,-2.06301968308603,0.0391107581320794,-0.002481569126222,-0.0128111320945174,0.002241369046869,-5.71576203053806,1.09213486800742e-08,-0.0065261271385527,1.96305279111654,,,,fam
fam_us_warm,fam,L5,8,464055,235.385842323303,True,False,-821970.128640119,1643972.25728024,-0.0063066276574852,0.0023573265686959,-2.67533049566997,0.0074655614279289,-0.0032126632997466,-0.012966496676289,0.0022501292715354,-5.76255632968196,8.284937824830411e-09,-0.0066052715112739,1.96305279111654,3160.70953772147,4.0,0.0,fam
fam_us_warm,fam,L6,3,464055,122.544338464737,True,False,-823090.627817244,1646203.25563449,-0.0067982032303941,0.0021682273738197,-3.13537376775104,0.0017163527719204,-0.0034630771322901,-0.0107350563152791,0.0021217626857659,-5.05949906051995,4.20359349086258e-07,-0.0054685520246112,1.96305279111654,2240.9983542515,5.0,0.0,fam
fam_us_youthful,fam,L0,63,460530,1345.18614220619,True,False,-810974.276774757,1622090.55354951,-0.0125074775918443,0.013262510883754,-0.943070109534491,0.345645043374221,-0.0063600700014124,0.0073029976265883,0.0101715241531666,0.717984592733314,0.472766786812503,0.0037135845964287,1.96656288202279,,,,fam
fam_us_youthful,fam,L1,41,460530,778.305968761444,True,False,-811419.779458119,1622937.55891624,6.88766824156375e-05,0.0040672238783241,0.0169345687565194,0.98648881483716,3.50238901818342e-05,-0.0003465383404056,0.0028743332085831,-0.120563036801306,0.904037147578426,-0.0001762152350039,1.96656288202279,891.005366725381,22.0,2.8788553900832e-174,fam
fam_us_youthful,fam,L2,33,460530,1597.70277380943,False,,,,,,,,,,,,,,1.96656288202279,,,,fam
fam_us_youthful,fam,L3,23,460530,470.826863527298,True,False,-824556.697202795,1649175.39440559,-0.0139060599140834,0.0032979949972211,-4.21651940824674,2.48101943415031e-05,-0.0070712510854368,-0.0167514994135155,0.0028747398916261,-5.82713568706201,5.6386766014954e-09,-0.0085181610853373,1.96656288202279,,,,fam
fam_us_youthful,fam,L4,12,460530,203.021909236908,True,False,-824672.566505901,1649385.1330118,-0.0140696620606258,0.0024169703051318,-5.82119773286109,5.8427395627488305e-09,-0.0071544430077689,-0.0172222870277004,0.0023178094808743,-7.43041529936435,1.0825724000067399e-13,-0.008757557251353,1.96656288202279,231.738606210798,11.0,1.8392902369033197e-43,fam
fam_us_youthful,fam,L5,8,460530,166.881488084793,True,False,-825392.441052197,1650816.88210439,-0.013655385249829,0.0024025071439535,-5.68380630384225,1.31729466169387e-08,-0.0069437826650034,-0.0173039389146396,0.0023200817250067,-7.45833163036071,8.762489779072881e-14,-0.0087990773510587,1.96656288202279,1439.74909259309,4.0,1.6607970772867e-310,fam
fam_us_youthful,fam,L6,3,460530,84.3987169265747,True,False,-826033.417159397,1652088.83431879,-0.0096368544667347,0.0022161445092043,-4.34847746918575,1.37085898650035e-05,-0.0049003540923249,-0.0150602262272212,0.0021732113023418,-6.92994105588909,4.21016006261802e-12,-0.007658146284003,1.96656288202279,1281.95221439889,5.0,5.1910606635480397e-275,fam
arm_cn_attractive,arm,L0,63,260896,776.424113988876,True,False,-437472.804282895,875085.608565791,-0.0313655174104015,0.0318506145865812,-0.984769613319043,0.324737249747481,-0.0313655174104015,-0.026106762458053,0.025502181882997,-1.02370701369121,0.305973681618481,-0.026106762458053,1.0,,,,arm
arm_cn_attractive,arm,L1,41,260896,1229.96967077255,False,,,,,,,,,,,,,,1.0,,,,arm
arm_cn_attractive,arm,L2,33,260896,226.429949760437,True,False,-437760.823627647,875601.647255293,0.0173233210542244,0.0196924696617412,0.879692661803632,0.379025825756683,0.0173233210542244,-0.0547877352089857,0.0164006585442496,-3.34058142001836,0.0008360316304684,-0.0547877352089857,1.0,,,,arm
arm_cn_attractive,arm,L3,23,260896,109.798794031143,True,False,-442372.697073898,884805.394147797,0.0758248475845104,0.0203302349288297,3.72965919232863,0.0001917389363051,0.0758248475845104,-0.0444036779529622,0.0171813183935362,-2.58441622091512,0.0097543999546989,-0.0444036779529622,1.0,9223.7468925037,10.0,0.0,arm
arm_cn_attractive,arm,L4,12,260896,67.2172684669495,True,False,-442706.352094216,885450.704188432,0.066236678755314,0.0114097272020442,5.8052815446321,6.425793542110911e-09,0.066236678755314,-0.0416511134648962,0.0104740152367478,-3.97661379360653,6.99035557261733e-05,-0.0416511134648962,1.0,667.310040635639,11.0,5.46169934992732e-136,arm
arm_cn_attractive,arm,L5,8,260896,53.5580365657806,True,False,-443418.727782703,886867.455565406,0.0786155251507126,0.0111411329373587,7.05633130784189,1.70955951869824e-12,0.0786155251507126,-0.0521046792185776,0.01039330038275,-5.01329484376849,5.35058117852292e-07,-0.0521046792185776,1.0,1424.75137697335,4.0,2.96816304016305e-307,arm
arm_cn_attractive,arm,L6,3,260896,24.407589673996,True,False,-447332.360266821,894684.720533642,0.0759307670479687,0.0097596937150296,7.78003585614964,7.250399604483781e-15,0.0759307670479687,-0.0560076729641186,0.0091837534546679,-6.09856016285488,1.0702811566240302e-09,-0.0560076729641186,1.0,7827.26496823644,5.0,0.0,arm
arm_cn_charismatic,arm,L0,63,259115,1013.60586500168,True,False,-421581.629371198,843303.258742396,-0.0365267200892981,0.0255035638122493,-1.43222023236432,0.152080803207094,-0.0365267200892981,-0.0183277939489518,0.0215318298191193,-0.851195374611293,0.394660831774354,-0.0183277939489518,1.0,,,,arm
arm_cn_charismatic,arm,L1,41,259115,422.92218875885,True,False,-421622.147570793,843340.295141585,-0.0317218739321851,0.0197527327559549,-1.60594862109,0.108285199304684,-0.0317218739321851,-0.035796498723436,0.015299665727473,-2.33969155673497,0.0192996715368235,-0.035796498723436,1.0,81.036399189732,22.0,1.0932309726477e-08,arm
arm_cn_charismatic,arm,L2,33,259115,294.689795017242,True,False,-421793.323439606,843666.646879212,0.0078483232425243,0.0181853671736434,0.43157353753622,0.666051394812248,0.0078483232425243,-0.050269586293606,0.0147118422191618,-3.41694707873711,0.0006332758860395,-0.050269586293606,1.0,342.35173762613,8.0,3.8821691731336003e-69,arm
arm_cn_charismatic,arm,L3,23,259115,410.235439300537,False,,,,,,,,,,,,,,1.0,,,,arm
arm_cn_charismatic,arm,L4,12,259115,68.616534948349,True,False,-422674.396847214,845386.793694427,0.0316315669562456,0.0106887788157095,2.95932468073492,0.0030831407695559,0.0316315669562456,-0.0429959367571319,0.0097163235612883,-4.42512401793985,9.63868938058367e-06,-0.0429959367571319,1.0,,,,arm
arm_cn_charismatic,arm,L5,8,259115,55.6292970180511,True,False,-423574.212968517,847178.425937035,0.0442240580608654,0.0104199952969293,4.24415336098069,2.19420258685397e-05,0.0442240580608654,-0.0477792827447414,0.009650199914317,-4.95111843992538,7.37881763573376e-07,-0.0477792827447414,1.0,1799.63224260742,4.0,0.0,arm
arm_cn_charismatic,arm,L6,3,259115,28.8396954536438,True,False,-425583.264422221,851186.528844442,0.0311083703666763,0.0090637867556736,3.43216044300729,0.0005987931975684,0.0311083703666763,-0.0572696677782999,0.0085488822042815,-6.69908257124159,2.0973206644580197e-11,-0.0572696677782999,1.0,4018.10290740745,5.0,0.0,arm
arm_cn_competent,arm,L0,63,256519,957.870808839798,True,False,-379559.095887639,759258.191775277,0.0797168981334871,0.0260091008456766,3.06496170730709,0.0021769786805736,0.0797168981334871,-0.0221432320570844,0.0178578041617042,-1.23997507513103,0.214984613366632,-0.0221432320570844,1.0,,,,arm
arm_cn_competent,arm,L1,41,256519,749.356918334961,False,,,,,,,,,,,,,,1.0,,,,arm
arm_cn_competent,arm,L2,33,256519,263.849041700363,True,False,-380086.728393537,760253.456787075,-0.0351201596989224,0.016426399619546,-2.13803149274004,0.0325141873202329,-0.0351201596989224,0.0317236329225664,0.0136787400642507,2.31919261376096,0.0203845947910118,0.0317236329225664,1.0,,,,arm
arm_cn_competent,arm,L3,23,256519,128.035384178162,True,False,-381854.257021305,763768.51404261,-0.0364998906483181,0.0172981442782546,-2.11004660738099,0.0348543415535984,-0.0364998906483181,0.0379708442510216,0.0134255322370029,2.82825616003274,0.004680234023436,0.0379708442510216,1.0,3535.0572555355,10.0,0.0,arm
arm_cn_competent,arm,L4,12,256519,71.3482928276062,True,False,-382121.956706481,764281.913412962,-0.0516531386945631,0.0094207334127297,-5.48292117307627,4.18359462243968e-08,-0.0516531386945631,0.0420841106985672,0.0084868682025893,4.95873267900251,7.09545213187237e-07,0.0420841106985672,1.0,535.399370351457,11.0,8.96183670496677e-108,arm
arm_cn_competent,arm,L5,8,256519,61.983047246933,True,False,-383314.292119741,766658.584239482,-0.0775819756262722,0.0091674727416205,-8.46274407493443,2.6115840728732e-17,-0.0775819756262722,0.0534136507071677,0.0084366996906831,6.33110726533903,2.43408047339959e-10,0.0534136507071677,1.0,2384.67082652007,4.0,0.0,arm
arm_cn_competent,arm,L6,3,256519,28.7836880683899,True,False,-385193.525702031,770407.051404061,-0.0908789121188063,0.0079152536578792,-11.4814908083635,1.63437835020029e-30,-0.0908789121188063,0.0505463512838074,0.0074616708209309,6.77413309925421,1.2515441441387398e-11,0.0505463512838074,1.0,3758.46716457908,5.0,0.0,arm
arm_cn_critical,arm,L0,63,260428,1521.13000607491,False,,,,,,,,,,,,,,1.0,,,,arm
arm_cn_critical,arm,L1,41,260428,2796.25588870049,False,,,,,,,,,,,,,,1.0,,,,arm
arm_cn_critical,arm,L2,33,260428,350.6347219944,True,False,-450142.155306724,900364.310613448,-0.002894045680876,0.0168890141968886,-0.171356696556581,0.86394330224218,-0.002894045680876,-0.0105513251396369,0.0130167836849737,-0.810593875952405,0.417598934890225,-0.0105513251396369,1.0,,,,arm
arm_cn_critical,arm,L3,23,260428,175.72906255722,True,False,-451128.140398604,902316.280797207,0.0110727210166336,0.0162283817592905,0.682305924328816,0.495045527747477,0.0110727210166336,-0.0067044609080359,0.0126080795526238,-0.531759089879846,0.594892860426774,-0.0067044609080359,1.0,1971.97018375911,10.0,0.0,arm
