participant,unique_sem,unique_vis,shared,total_r2
214,0.0002395579567187056,0.007795612635479232,0.0007897249640552717,0.00882489555625321
215,0.043666584346109705,0.061325894540170456,0.023078088720232537,0.1280705676065127
216,0.0013143590591904175,0.009904576784114494,0.001742635084845956,0.012961570928150867
217,0.031737254342036225,0.04798559719545259,0.017422455482471677,0.09714530701996049
218,0.01740757879110444,0.02226174090562194,0.008769860965516352,0.04843918066224273
219,0.05122710887598081,0.041290968786047655,0.020483502733811054,0.11300158039583952
220,0.008113136159683454,0.022153903265614505,0.006083963314175489,0.03635100273947345
221,0.015939808150300938,0.055012363909196726,0.013578548683290115,0.08453072074278778
222,0.028019635143189725,0.01404495212779766,0.008909175969821215,0.0509737632408086
223,0.006773680447018315,0.04726178907248246,0.008586916163117686,0.06262238568261846
224,0.03328369614448867,0.02999250313027413,0.014062116396844404,0.0773383156716072
225,0.03368332979126709,0.04566260845784853,0.017482377263767668,0.09682831551288329
226,0.02846041103763497,0.07787050327223366,0.02136528012993333,0.12769619443980196
227,0.02719763390204355,0.059381790482560315,0.018095118246762354,0.10467454263136622
228,0.027092038651588934,0.03567378207075367,0.013853733441423266,0.07661955416376587
229,0.010925976356565115,0.017853791651075812,0.006243878715326945,0.03502364672296787
230,0.07211879888121586,0.04835464564397274,0.02635842209572925,0.14683186662091785
231,0.016088266261242046,0.002107589416693978,0.0028154887213031055,0.02101134439923913
232,0.06294381232995772,0.030865473316092684,0.019807040170001566,0.11361632581605197
233,0.016275164666999742,0.012637180381562585,0.0063894153887749106,0.03530176043733724
234,0.03877635484527897,0.029552909149961004,0.015084772828414805,0.08341403682365478
235,0.03693731567505376,0.03248637928489029,0.015419102148397146,0.0848427971083412
236,0.006597459101847392,0.01677846309363873,0.00476162882426534,0.02813755101975146
237,0.03309295960294589,0.04788992696593619,0.017761159404845572,0.09874404597372766
238,0.04064405167311114,0.0677682881578695,0.023471496545967363,0.131883836376948
239,0.08442051944078444,0.04830691572857182,0.02858778322007982,0.16131521838943608
240,0.02076080549834658,0.001958715038845593,0.0031789658462010317,0.025898486383393204
241,0.03185815868780828,0.0542287243417654,0.01859668053428576,0.10468356356385944
242,0.05736308981660365,0.05089335080277968,0.02404941086020207,0.1323058514795854
243,0.0031107870994534492,0.032369840210262346,0.004993172504420329,0.040473799814136124
244,0.00045123765593013676,1.6264542593069642e-05,-1.623573357767416e-05,0.00045126646494553224
245,0.007822871076587079,0.017457076207025413,0.005265396944974965,0.030545344228587457
246,0.015539430644661123,0.022607662310928922,0.00836296022874572,0.046510053184335765
247,0.0126965385718113,0.018639613024495683,0.006864886568443196,0.03820103816475018
248,0.03776670701283458,0.029926835861310508,0.014975305018514296,0.08266884789265938
249,0.05126791274068854,0.04275646874002825,0.02084669705934994,0.11487107854006673
250,0.02886143617791681,0.03491568688292712,0.014135475902410266,0.0779125989632542
251,1.5346714938080375e-05,0.014858780860152021,0.0006893210118943394,0.01556344858698444
252,0.05955262974314923,0.04084696426503909,0.022006875247345237,0.12240646925553356
253,0.03530471555502035,0.03324943846381834,0.015246723225073033,0.08380087724391172
254,0.03251362355786447,0.00765761111293195,0.0073163634460490234,0.04748759811684544
255,0.002823580055338115,0.021501551002518604,0.0037666178787052473,0.028091748936561967
256,0.041851004938964764,0.023006998682797875,0.013903531387977286,0.07876153500973992
257,0.050393229441774934,0.018925599275980587,0.014000747476381692,0.08331957619413721
258,0.06202924566474388,0.05068598744542552,0.02497015362525734,0.13768538673542674
259,0.06978730371910868,0.022579356536048256,0.018108205566844227,0.11047486582200117
260,0.00884810736804098,0.007424770646537904,0.0036087918734125646,0.01988166988799145
261,0.026621026429624717,0.024697118864575707,0.011410916123499093,0.06272906141769952
262,0.032424182298794735,0.04045117668867759,0.01613047683609803,0.08900583582357036
263,0.011313601988923616,0.02960975084844153,0.008292251631824676,0.04921560446918982
264,0.015207167259885579,0.027677878651327092,0.009192598559282672,0.05207764447049534
265,0.004841800923954032,0.00562342705324026,0.0023228928664142945,0.012788120843608586
266,0.07307078494779473,0.04089823008497662,0.02448430981643801,0.13845332484920936
267,0.05688730811134879,0.02528625750257385,0.017093197584660547,0.09926676319858319
268,0.09732176010311544,0.055988524363906444,0.03304122803135001,0.1863515124983719
269,0.02209626029536904,0.01642731436597511,0.008492117172310465,0.047015691833654616
270,0.009936982820543783,0.02685046215063558,0.007409532146427922,0.04419697711760728
