"label","fit","level","group","type","term1","term2","value"
"fam_us_youthful","nointer","L0","target1","cor","(Intercept)","FAM",-0.138570610250107
"fam_us_youthful","nointer","L0","target1","cor","sem_dissim_z","FAM",0.347605879566766
"fam_us_youthful","nointer","L0","target1","cor","vis_dissim_z","FAM",0.40373849495116
"fam_us_youthful","nointer","L0","target1","cor","(Intercept)","SXF",-0.176982726611809
"fam_us_youthful","nointer","L0","target1","cor","sem_dissim_z","SXF",-0.420700356197602
"fam_us_youthful","nointer","L0","target1","cor","vis_dissim_z","SXF",0.0621497741960781
"fam_us_youthful","nointer","L0","target1","cor","FAM","SXF",0.0428574652509921
"fam_us_youthful","nointer","L0","target1","cor","(Intercept)","VXF",-0.0533628979299596
"fam_us_youthful","nointer","L0","target1","cor","sem_dissim_z","VXF",0.11066832260612
"fam_us_youthful","nointer","L0","target1","cor","vis_dissim_z","VXF",0.287194327409076
"fam_us_youthful","nointer","L0","target1","cor","FAM","VXF",0.475646340634631
"fam_us_youthful","nointer","L0","target1","cor","SXF","VXF",-0.2315264788767
"fam_us_youthful","nointer","L0","target2","sd","(Intercept)",NA,0.369172184584681
"fam_us_youthful","nointer","L0","target2","sd","sem_dissim_z",NA,0.236058688902228
"fam_us_youthful","nointer","L0","target2","sd","vis_dissim_z",NA,0.280570909732343
"fam_us_youthful","nointer","L0","target2","sd","FAM",NA,0.0519516411965272
"fam_us_youthful","nointer","L0","target2","sd","SXF",NA,0.0488589882769058
"fam_us_youthful","nointer","L0","target2","sd","VXF",NA,0.0417382721372215
"fam_us_youthful","nointer","L0","target2","cor","(Intercept)","sem_dissim_z",0.270269050501519
"fam_us_youthful","nointer","L0","target2","cor","(Intercept)","vis_dissim_z",0.447247786910151
"fam_us_youthful","nointer","L0","target2","cor","sem_dissim_z","vis_dissim_z",0.205120845954944
"fam_us_youthful","nointer","L0","target2","cor","(Intercept)","FAM",0.000598059769621869
"fam_us_youthful","nointer","L0","target2","cor","sem_dissim_z","FAM",0.269224952667918
"fam_us_youthful","nointer","L0","target2","cor","vis_dissim_z","FAM",-0.228009739513847
"fam_us_youthful","nointer","L0","target2","cor","(Intercept)","SXF",-0.186460344135251
"fam_us_youthful","nointer","L0","target2","cor","sem_dissim_z","SXF",0.312138044329602
"fam_us_youthful","nointer","L0","target2","cor","vis_dissim_z","SXF",0.176757427620643
"fam_us_youthful","nointer","L0","target2","cor","FAM","SXF",-0.0252095597111463
"fam_us_youthful","nointer","L0","target2","cor","(Intercept)","VXF",-0.134836899617649
"fam_us_youthful","nointer","L0","target2","cor","sem_dissim_z","VXF",0.0683288944642
"fam_us_youthful","nointer","L0","target2","cor","vis_dissim_z","VXF",-0.183810659459749
"fam_us_youthful","nointer","L0","target2","cor","FAM","VXF",0.279294329737072
"fam_us_youthful","nointer","L0","target2","cor","SXF","VXF",-0.12822919646499
"fam_us_youthful","nointer","L0","Residual","sd","(Observation)",NA,1.39868719199355
