"label","fit","level","group","type","term1","term2","value"
"fam_cn_trustworthy","nointer","L0","target2","sd","sem_dissim_z",NA,0.0545560510094938
"fam_cn_trustworthy","nointer","L0","target2","sd","vis_dissim_z",NA,0.0342207840537671
"fam_cn_trustworthy","nointer","L0","target2","sd","FAM",NA,0.0845429611065809
"fam_cn_trustworthy","nointer","L0","target2","sd","SXF",NA,0.0206065375030184
"fam_cn_trustworthy","nointer","L0","target2","sd","VXF",NA,0.0157508913053428
"fam_cn_trustworthy","nointer","L0","target2","cor","(Intercept)","sem_dissim_z",-0.053953758749873
"fam_cn_trustworthy","nointer","L0","target2","cor","(Intercept)","vis_dissim_z",0.176978940628831
"fam_cn_trustworthy","nointer","L0","target2","cor","sem_dissim_z","vis_dissim_z",-0.580972534195682
"fam_cn_trustworthy","nointer","L0","target2","cor","(Intercept)","FAM",0.496168904127872
"fam_cn_trustworthy","nointer","L0","target2","cor","sem_dissim_z","FAM",0.580299663841861
"fam_cn_trustworthy","nointer","L0","target2","cor","vis_dissim_z","FAM",-0.484160908812669
"fam_cn_trustworthy","nointer","L0","target2","cor","(Intercept)","SXF",0.360470142129897
"fam_cn_trustworthy","nointer","L0","target2","cor","sem_dissim_z","SXF",0.684319176689169
"fam_cn_trustworthy","nointer","L0","target2","cor","vis_dissim_z","SXF",-0.218243946599135
"fam_cn_trustworthy","nointer","L0","target2","cor","FAM","SXF",0.614914683391992
"fam_cn_trustworthy","nointer","L0","target2","cor","(Intercept)","VXF",-0.142090015788199
"fam_cn_trustworthy","nointer","L0","target2","cor","sem_dissim_z","VXF",-0.0741679310341848
"fam_cn_trustworthy","nointer","L0","target2","cor","vis_dissim_z","VXF",0.341375239870834
"fam_cn_trustworthy","nointer","L0","target2","cor","FAM","VXF",0.0408770293541264
"fam_cn_trustworthy","nointer","L0","target2","cor","SXF","VXF",-0.133656979118766
"fam_cn_trustworthy","nointer","L0","Residual","sd","(Observation)",NA,1.20000721743328
