dataset,variant,trait,target,n_pairs_dropped,dfbeta_sem,dfbeta_vis,beta_sem_full,beta_vis_full,z_sem,z_vis
cn,midpoint,practical,44,11609,-0.014075185067278118,0.010786602918433526,-0.0402190663661229,0.022731131358148533,-3.4869838843762033,2.121243456086482
cn,midpoint,practical,45,11509,-0.0023246442987202715,0.0015563988456323806,-0.0402190663661229,0.022731131358148533,-0.5668138251704739,0.30589844814119244
cn,midpoint,practical,46,9803,-0.002487377686935327,0.006286906736901861,-0.0402190663661229,0.022731131358148533,-0.6072552973766105,1.2362683313777771
cn,midpoint,practical,47,10095,0.004706124569494867,-0.004693182013611182,-0.0402190663661229,0.022731131358148533,1.1804283781070688,-0.9232342259682822
cn,midpoint,practical,48,10931,0.004864725965950334,1.533318527394828e-05,-0.0402190663661229,0.022731131358148533,1.2198429938596265,0.002810257307877814
cn,midpoint,practical,49,11367,0.004128291734973991,-0.006601580870510448,-0.0402190663661229,0.022731131358148533,1.0368290173773127,-1.2985674592008185
cn,midpoint,feminine,0,7342,-0.022492400594724432,0.018130403595771005,-0.15830803432078097,0.3104056743070019,-1.3696724678269616,0.738296555891994
cn,midpoint,feminine,1,11393,-0.03313750973528187,0.007891866150946447,-0.15830803432078097,0.3104056743070019,-2.020255751082533,0.3174933813846603
cn,midpoint,feminine,2,9209,-0.014261170836963544,0.021563648257129975,-0.15830803432078097,0.3104056743070019,-0.8666151097175624,0.8794026718920382
cn,midpoint,feminine,3,11090,0.02410186728356828,-0.026420179669161825,-0.15830803432078097,0.3104056743070019,1.477968770688503,-1.0927293074273217
cn,midpoint,feminine,4,11167,0.01005817591717792,0.019139785076201732,-0.15830803432078097,0.3104056743070019,0.6196787599863942,0.7797820643001181
cn,midpoint,feminine,5,9617,0.00042970879139120344,-0.006379455985923377,-0.15830803432078097,0.3104056743070019,0.031228263828810318,-0.26905696254627515
cn,midpoint,feminine,6,7789,-0.03309505482621369,0.0041803974914716435,-0.15830803432078097,0.3104056743070019,-2.0176610896500202,0.1649522784773361
cn,midpoint,feminine,7,10207,0.01668640639964525,-0.013209091041886334,-0.15830803432078097,0.3104056743070019,1.0247676973115065,-0.5497544867545318
cn,midpoint,feminine,8,10168,-0.0030721490937115348,0.007075435883552583,-0.15830803432078097,0.3104056743070019,-0.18279022769651457,0.2839381543676539
cn,midpoint,feminine,9,9372,0.007019343633318825,-0.020358067324972418,-0.15830803432078097,0.3104056743070019,0.433958401614141,-0.8435769131129882
cn,midpoint,feminine,10,11186,-0.000537323607025797,0.00016198011893192588,-0.15830803432078097,0.3104056743070019,-0.027872596901650615,-0.00020439511718111186
cn,midpoint,feminine,11,11124,0.0162416790635016,0.00017159730529725525,-0.15830803432078097,0.3104056743070019,0.997587875415694,0.00019087057131865744
cn,midpoint,feminine,12,10524,-0.011955487906253226,0.022365152686533052,-0.15830803432078097,0.3104056743070019,-0.7257016863414921,0.9123444480091918
cn,midpoint,feminine,13,7148,-0.010013068222653382,-0.014753526764399116,-0.15830803432078097,0.3104056743070019,-0.6069893501380081,-0.6132306871745853
cn,midpoint,feminine,14,10907,0.02862029740551325,-0.036331572041231386,-0.15830803432078097,0.3104056743070019,1.7541157847849593,-1.5000868422735607
cn,midpoint,feminine,15,9242,0.0014897732312566803,-0.030104355296618923,-0.15830803432078097,0.3104056743070019,0.09601484277731377,-1.2441486686233054
cn,midpoint,feminine,16,6667,-0.009985104895788743,0.11665671538032577,-0.15830803432078097,0.3104056743070019,-0.6052803518776678,4.787721094784267
cn,midpoint,feminine,17,7163,-0.0026715975417208604,0.012079329924075066,-0.15830803432078097,0.3104056743070019,-0.15831023971646072,0.48959785024683133
cn,midpoint,feminine,18,11429,-0.007204095688154444,0.024200877866941528,-0.15830803432078097,0.3104056743070019,-0.4353170309593862,0.9877926248217317
cn,midpoint,feminine,19,11205,-0.02276877767872934,0.005575476496212428,-0.15830803432078097,0.3104056743070019,-1.3865634464307843,0.22228992821950716
cn,midpoint,feminine,20,11068,-0.0028724028208926,-0.006914536008449046,-0.15830803432078097,0.3104056743070019,-0.17058259466309686,-0.29104871413263816
cn,midpoint,feminine,21,10930,-0.010019474070053158,0.015698519532723443,-0.15830803432078097,0.3104056743070019,-0.6073808479778473,0.6383462906046903
cn,midpoint,feminine,22,10266,0.003383304516049873,-0.004708283967216731,-0.15830803432078097,0.3104056743070019,0.21173933032760173,-0.20037190919668163
cn,midpoint,feminine,23,11077,0.007261958408154856,0.009822379632522416,-0.15830803432078097,0.3104056743070019,0.4487859731021371,0.3968373507605806
cn,midpoint,feminine,24,10656,-0.011445813957953882,0.012111870944551573,-0.15830803432078097,0.3104056743070019,-0.6945526068631905,0.4909352839176086
cn,midpoint,feminine,25,10550,-0.0010338611079910576,-0.0023318700724314634,-0.15830803432078097,0.3104056743070019,-0.05821883322220933,-0.1027014639540884
cn,midpoint,feminine,26,8463,-0.0023778829919111344,-0.01949402559537189,-0.15830803432078097,0.3104056743070019,-0.14035966977564962,-0.8080648583217543
cn,midpoint,feminine,27,10769,0.0027572223237277427,0.009981349928039285,-0.15830803432078097,0.3104056743070019,0.17347587967711375,0.40337101881291376
cn,midpoint,feminine,28,9734,-0.009796972142683852,-0.002675639935849461,-0.15830803432078097,0.3104056743070019,-0.5937824872163685,-0.11683038135130604
cn,midpoint,feminine,29,11345,0.005834240484766301,0.006117408059899521,-0.15830803432078097,0.3104056743070019,0.3615299946150708,0.24456327766948416
cn,midpoint,feminine,30,8555,-0.01227448890538399,-0.005856765022825339,-0.15830803432078097,0.3104056743070019,-0.7451976553011332,-0.24757440043784318
cn,midpoint,feminine,31,10808,-0.0023293123773035773,0.00587264157353562,-0.15830803432078097,0.3104056743070019,-0.1373912427258288,0.23450339216044594
cn,midpoint,feminine,32,9935,0.017722471559235953,-0.01310884886167013,-0.15830803432078097,0.3104056743070019,1.088087543476835,-0.5456345401428371
cn,midpoint,feminine,33,11109,-0.0009979610987723153,0.006697463345035404,-0.15830803432078097,0.3104056743070019,-0.05602477907414528,0.26840350941062213
cn,midpoint,feminine,34,10815,0.00037237480626176045,0.009015065670583022,-0.15830803432078097,0.3104056743070019,0.02772425726625423,0.3636568032615905
cn,midpoint,feminine,35,11125,0.001057869847430143,0.014178053145490477,-0.15830803432078097,0.3104056743070019,0.06961876568792981,0.5758552281919872
cn,midpoint,feminine,36,11151,-0.03795767650600179,0.030496186758733834,-0.15830803432078097,0.3104056743070019,-2.3148436113033966,1.2465293809694102
cn,midpoint,feminine,37,10931,0.009516717953380827,-0.0076154058991486084,-0.15830803432078097,0.3104056743070019,0.5865871781922838,-0.31985441773164835
cn,midpoint,feminine,38,10446,0.01855591654979538,-0.01955589727961715,-0.15830803432078097,0.3104056743070019,1.1390241164336312,-0.8106077802266483
cn,midpoint,feminine,39,9825,0.0121422621252677,-0.018872796061393082,-0.15830803432078097,0.3104056743070019,0.7470491448217067,-0.7825323678264311
cn,midpoint,feminine,40,11270,0.010029405667709268,-0.022835843225054164,-0.15830803432078097,0.3104056743070019,0.617920446087283,-0.9454133296999309
cn,midpoint,feminine,41,10259,-0.01030001227459204,-0.0030608263587162954,-0.15830803432078097,0.3104056743070019,-0.6245261363706324,-0.13266151645170274
cn,midpoint,feminine,42,10990,0.008147618427614772,0.0018466815035040884,-0.15830803432078097,0.3104056743070019,0.5029137040347532,0.0690367142253666
cn,midpoint,feminine,43,10702,0.01152853617702132,0.006634819913242496,-0.15830803432078097,0.3104056743070019,0.7095408546616717,0.2658288687353747
cn,midpoint,feminine,44,11642,0.05533071088415614,-0.062108380500133675,-0.15830803432078097,0.3104056743070019,3.386541368083336,-2.559511871153693
cn,midpoint,feminine,45,11330,-0.010462458358799082,0.0020287173297210415,-0.15830803432078097,0.3104056743070019,-0.6344541423140165,0.07651837397989336
cn,midpoint,feminine,46,9700,0.0023221225597478135,-0.018987339071470932,-0.15830803432078097,0.3104056743070019,0.14688445358122657,-0.787240077547486
cn,midpoint,feminine,47,9967,0.0176761392801196,-0.0005954896194296788,-0.15830803432078097,0.3104056743070019,1.0852559138645668,-0.031336348505399104
cn,midpoint,feminine,48,10791,0.007798085958052509,-0.029525139303361425,-0.15830803432078097,0.3104056743070019,0.4815517829262264,-1.220342931719801
cn,midpoint,feminine,49,11230,-0.01708519219235824,0.004457173564462569,-0.15830803432078097,0.3104056743070019,-1.039207148100395,0.17632775576302281
cn,midpoint,strong,0,7712,0.008775512344942157,0.0018285037752581688,-0.009104861242254972,0.02006698357453736,1.6617970724739068,0.2653744134351549
cn,midpoint,strong,1,11665,0.009475176773446139,-0.006941844380694853,-0.009104861242254972,0.02006698357453736,1.7930416299522995,-1.058175903861961
cn,midpoint,strong,2,9468,-0.0030600311454934094,0.0005810956631159721,-0.009104861242254972,0.02006698357453736,-0.5583396168242074,0.0771256263554594
cn,midpoint,strong,3,11261,-0.00436429240136905,-0.0014254743874608893,-0.009104861242254972,0.02006698357453736,-0.8029957468058633,-0.22568976704682275
cn,midpoint,strong,4,11433,0.0006521701868333549,0.0038595593208760465,-0.009104861242254972,0.02006698357453736,0.13800308874061218,0.5718849605707261
cn,midpoint,strong,5,9842,-0.003305767375531783,0.007366475830666583,-0.009104861242254972,0.02006698357453736,-0.6044353470827185,1.1011205595152453
cn,midpoint,strong,6,8145,-0.006434272789969445,-0.010181808195501806,-0.009104861242254972,0.02006698357453736,-1.1912871176730393,-1.5471251518126468
cn,midpoint,strong,7,10269,-0.0043927947208832144,0.0020093315855445743,-0.009104861242254972,0.02006698357453736,-0.8083422731681408,0.2926634903822613
cn,midpoint,strong,8,10298,-0.005613616839099643,0.005335663645825229,-0.009104861242254972,0.02006698357453736,-1.037346710349182,0.7946467384283166
cn,midpoint,strong,9,9695,-0.0018512598442340135,0.004806407490812729,-0.009104861242254972,0.02006698357453736,-0.3315956977920746,0.714775661540363
cn,midpoint,strong,10,11610,0.008537868595722267,0.017321060519271517,-0.009104861242254972,0.02006698357453736,1.6172193471627034,2.6033863178273657
cn,midpoint,strong,11,11332,0.0027121457866345292,0.0017079453795978347,-0.009104861242254972,0.02006698357453736,0.5244177398188085,0.24718071120216442
cn,midpoint,strong,12,10715,0.010254375230569594,-0.007431351107255377,-0.009104861242254972,0.02006698357453736,1.9392053514833167,-1.1320483171045856
cn,midpoint,strong,13,7264,0.002778295050628033,-0.003246233226714648,-0.009104861242254972,0.02006698357453736,0.5368261609513677,-0.5004640287481787
cn,midpoint,strong,14,11109,-0.0013657283593637862,0.001205187100074983,-0.009104861242254972,0.02006698357453736,-0.24051865817485008,0.17130848029938625
cn,midpoint,strong,15,9650,-0.004725346494504453,0.004077543500226866,-0.009104861242254972,0.02006698357453736,-0.8707230497082556,0.6047813775219386
cn,midpoint,strong,16,6807,-0.0021365066516596384,0.0064538666604350495,-0.009104861242254972,0.02006698357453736,-0.38510290708774825,0.9633969326591858
cn,midpoint,strong,17,7258,0.015658794781235445,-0.011347963071161878,-0.009104861242254972,0.02006698357453736,2.9529779879904146,-1.7231118547635225
cn,midpoint,strong,18,11747,-0.0030715006161312498,0.008323033902142106,-0.009104861242254972,0.02006698357453736,-0.5604910847809155,1.2454766006326317
cn,midpoint,strong,19,11564,-0.003212613280840655,0.0007347413214395075,-0.009104861242254972,0.02006698357453736,-0.5869613017590497,0.10031259182243543
cn,midpoint,strong,20,11162,-0.0016917410333021129,-0.003836210732034967,-0.009104861242254972,0.02006698357453736,-0.3016728163401736,-0.5894986828439621
cn,midpoint,strong,21,11200,-0.00041690191341303,0.0062393900416089255,-0.009104861242254972,0.02006698357453736,-0.06253575387189911,0.9310298484964612
cn,midpoint,strong,22,10635,0.001235152039215353,-0.003330016994467628,-0.009104861242254972,0.02006698357453736,0.2473600777723528,-0.5131080002783778
cn,midpoint,strong,23,11420,0.0031510454121809334,0.0055387172666666925,-0.009104861242254972,0.02006698357453736,0.6067474750254943,0.8252899557230173
cn,midpoint,strong,24,11027,-0.004569292466766403,0.0009553733620069511,-0.009104861242254972,0.02006698357453736,-0.8414500997356609,0.13360860266560112
cn,midpoint,strong,25,10892,-0.0024785742658860197,-0.0006071587660415462,-0.009104861242254972,0.02006698357453736,-0.4492686854635678,-0.10219616324460679
cn,midpoint,strong,26,8687,-0.006479720455136168,0.002888254493178411,-0.009104861242254972,0.02006698357453736,-1.1998122883980773,0.4253034577578848
cn,midpoint,strong,27,11137,-0.0027543966538809824,0.004313640211572694,-0.009104861242254972,0.02006698357453736,-0.5010080419039623,0.6404111919441255
cn,midpoint,strong,28,9873,0.0025665786953142124,-0.00085028802489873,-0.009104861242254972,0.02006698357453736,0.4971119519218852,-0.1388872731050763
cn,midpoint,strong,29,11446,-0.00034362400420916844,0.004429481067243231,-0.009104861242254972,0.02006698357453736,-0.048790126147239224,0.6578929610315521
cn,midpoint,strong,30,8847,-0.0051333739102567095,0.006713926112654839,-0.009104861242254972,0.02006698357453736,-0.9472617094396933,1.002643010965437
cn,midpoint,strong,31,11041,0.004669424597654303,-0.0025744284622319404,-0.009104861242254972,0.02006698357453736,0.8915683065031669,-0.39908066364319544
cn,midpoint,strong,32,10174,0.004485284124862515,-0.004271519260846377,-0.009104861242254972,0.02006698357453736,0.8570268407935341,-0.6551919405328727
cn,midpoint,strong,33,11260,0.0015916221223741985,-0.004493402213951888,-0.009104861242254972,0.02006698357453736,0.31422750222967927,-0.6886767290228579
cn,midpoint,strong,34,11195,0.0019745330820475967,0.0017748076479481775,-0.009104861242254972,0.02006698357453736,0.3860547631401942,0.2572710263090092
cn,midpoint,strong,35,11505,0.0014688184410930564,0.006114144285723853,-0.009104861242254972,0.02006698357453736,0.2911917237195112,0.9121287676050159
cn,midpoint,strong,36,11643,-0.008761248200548691,0.006694205496675655,-0.009104861242254972,0.02006698357453736,-1.6277861671925136,0.9996669344092484
cn,midpoint,strong,37,11199,-0.0005214131293101061,0.0012468766354764953,-0.009104861242254972,0.02006698357453736,-0.08214019240433831,0.17759992926212645
cn,midpoint,strong,38,10753,-0.002479469710426692,0.003524347810179261,-0.009104861242254972,0.02006698357453736,-0.44943665487533035,0.5212975387882479
cn,midpoint,strong,39,9935,0.008143438387284607,-0.01561380120365391,-0.009104861242254972,0.02006698357453736,1.5432312808075246,-2.366877793515408
cn,midpoint,strong,40,11387,0.0048931590612707465,-0.006641084041934923,-0.009104861242254972,0.02006698357453736,0.933536898121854,-1.0127875755176754
cn,midpoint,strong,41,10752,0.00016877874705193557,-0.00047023578941084165,-0.009104861242254972,0.02006698357453736,0.047327483381328944,-0.08153285023327264
cn,midpoint,strong,42,11285,-0.0008336879283041883,0.0015778516242625738,-0.009104861242254972,0.02006698357453736,-0.14071737045705834,0.22754800927396515
cn,midpoint,strong,43,10991,-0.009969954917928176,0.003819691628650368,-0.009104861242254972,0.02006698357453736,-1.8545179714416247,0.5658684495090319
cn,midpoint,strong,44,11782,-0.0028312338765389515,-0.0006912132481475368,-0.009104861242254972,0.02006698357453736,-0.5154213332973471,-0.11488098880493709
cn,midpoint,strong,45,11647,-0.010511176493672376,-0.02379196254218563,-0.009104861242254972,0.02006698357453736,-1.956041478014893,-3.6010600451257444
cn,midpoint,strong,46,10036,0.005428127931865451,-0.005399530697279015,-0.009104861242254972,0.02006698357453736,1.033887508822535,-0.8254223427993788
cn,midpoint,strong,47,10292,0.002311690112100029,-0.0018807553473901527,-0.009104861242254972,0.02006698357453736,0.44929940358100634,-0.2943971032048173
cn,midpoint,strong,48,11122,-0.0002903376115951442,-0.0018480836123111362,-0.009104861242254972,0.02006698357453736,-0.03879455007772105,-0.2894665480476509
cn,midpoint,strong,49,11443,-0.001508312214023812,-0.0010651626599796626,-0.009104861242254972,0.02006698357453736,-0.2672648441263516,-0.1713144226758069
cn,midpoint,young,0,7672,0.0035676501658858523,-0.04525082544818519,-0.049387888646015156,-0.040894412690548866,0.4150601655757175,-2.907517777332724
cn,midpoint,young,1,11831,-0.0004965582870528826,-0.002212209004413712,-0.049387888646015156,-0.040894412690548866,-0.04316011261799258,-0.1400399571256756
cn,midpoint,young,2,9473,0.0012808510671208709,-0.014825856210719066,-0.049387888646015156,-0.040894412690548866,0.15723438440754592,-0.9511252512120407
cn,midpoint,young,3,11311,0.016143333027919725,-0.011784097395949548,-0.049387888646015156,-0.040894412690548866,1.8329089216724554,-0.7555334606327186
cn,midpoint,young,4,11598,-0.0024142793085300193,0.006035701442755857,-0.049387888646015156,-0.040894412690548866,-0.2593740864174378,0.390318848794981
cn,midpoint,young,5,10037,0.010812694296195094,0.00012209799977731806,-0.049387888646015156,-0.040894412690548866,1.231904620125168,0.010061124029955843
cn,midpoint,young,6,8135,-1.5076480725816077e-05,0.024780166310123607,-0.049387888646015156,-0.040894412690548866,0.011124683497932478,1.5956292202346232
cn,midpoint,young,7,10366,-0.0029184637903479846,0.006248403274639963,-0.049387888646015156,-0.040894412690548866,-0.31621850180477573,0.40399604501307324
cn,midpoint,young,8,10397,-0.0129833005554328,0.0034277290381904205,-0.049387888646015156,-0.040894412690548866,-1.4509812374948405,0.2226204797087833
cn,midpoint,young,9,9705,-0.003166485095507099,-0.007672027863569318,-0.049387888646015156,-0.040894412690548866,-0.3441817307493443,-0.49111833379240477
cn,midpoint,young,10,11573,-0.005066260064648262,-0.0033502025106178224,-0.049387888646015156,-0.040894412690548866,-0.5583723720378986,-0.21321544574934165
cn,midpoint,young,11,11376,-0.00010097369172869242,-0.011656391477393991,-0.049387888646015156,-0.040894412690548866,0.0014401792758762452,-0.7473216888260341
cn,midpoint,young,12,10874,-0.013528895225501644,0.01614726922308577,-0.049387888646015156,-0.040894412690548866,-1.5124944557253621,1.0405149255239534
cn,midpoint,young,13,7231,0.02092381553003512,0.005540084483416675,-0.049387888646015156,-0.040894412690548866,2.371885710728531,0.35844958682459205
cn,midpoint,young,14,11133,0.004045320039082652,0.00013135811966343003,-0.049387888646015156,-0.040894412690548866,0.4689151842627452,0.01065657013196412
cn,midpoint,young,15,9692,-0.004760230178887284,0.002419193679169193,-0.049387888646015156,-0.040894412690548866,-0.5238689500277435,0.15776943505142826
cn,midpoint,young,16,6834,-0.02801690651933801,-0.05309223327826612,-0.049387888646015156,-0.040894412690548866,-3.14594919664423,-3.4117375697439964
cn,midpoint,young,17,7367,-0.008684680107756339,0.016417548833971923,-0.049387888646015156,-0.040894412690548866,-0.9663321157306202,1.057894499733985
cn,midpoint,young,18,11829,-0.01651447020949616,0.03574065818182375,-0.049387888646015156,-0.040894412690548866,-1.84910391254221,2.300412985603074
cn,midpoint,young,19,11748,-0.0028025122802935454,-0.006129694951273669,-0.049387888646015156,-0.040894412690548866,-0.303145517530136,-0.39194293089045423
cn,midpoint,young,20,11138,-0.004908207359263617,0.0064672355883305666,-0.049387888646015156,-0.040894412690548866,-0.5405526771405432,0.41806744471233054
cn,midpoint,young,21,11249,0.002886712998375701,0.0007079174447052125,-0.049387888646015156,-0.040894412690548866,0.3382877209676353,0.04773060447438535
cn,midpoint,young,22,10686,0.00531193740726147,-1.6483802156852523e-05,-0.049387888646015156,-0.040894412690548866,0.611720301060388,0.0011500089703395074
cn,midpoint,young,23,11535,-0.00017499905855097864,0.003457493345520944,-0.049387888646015156,-0.040894412690548866,-0.006905830672056597,0.22453439021932833
cn,midpoint,young,24,11041,0.0029477987345450513,-0.0019094719710586183,-0.049387888646015156,-0.040894412690548866,0.34517484876762494,-0.12057329917071823
cn,midpoint,young,25,10868,0.0013296277205183393,-0.009140995716786955,-0.049387888646015156,-0.040894412690548866,0.16273372135050837,-0.5855762018255977
cn,midpoint,young,26,8704,0.00410494172413272,0.016636184865892405,-0.049387888646015156,-0.040894412690548866,0.4756372472244187,1.071953278083157
cn,midpoint,young,27,11089,-0.006140615996369822,0.011712812020967196,-0.049387888646015156,-0.040894412690548866,-0.6795009213268877,0.7553695615331322
cn,midpoint,young,28,9982,-0.010298124389300077,0.007215695547656276,-0.049387888646015156,-0.040894412690548866,-1.148240326419086,0.4661950684116916
cn,midpoint,young,29,11525,-0.0005740079625756941,-0.005654950705345871,-0.049387888646015156,-0.040894412690548866,-0.051892197173944436,-0.36141583035987385
cn,midpoint,young,30,8872,0.010663974577277864,-0.045703741978991505,-0.049387888646015156,-0.040894412690548866,1.215137175304303,-2.9366413077103592
cn,midpoint,young,31,11101,0.004922126223068431,-0.0079504133943082,-0.049387888646015156,-0.040894412690548866,0.5677709339616609,-0.5090191365004324
cn,midpoint,young,32,10183,0.008593891390533015,-0.004698534884834196,-0.049387888646015156,-0.040894412690548866,0.9817450880877949,-0.29991618681024396
cn,midpoint,young,33,11340,0.004964893586009017,-0.0013793980603859501,-0.049387888646015156,-0.040894412690548866,0.5725927518312824,-0.08648837934590077
cn,midpoint,young,34,11068,0.0012723478549423184,0.0036492320757537597,-0.049387888646015156,-0.040894412690548866,0.15627568745705386,0.23686361283472615
cn,midpoint,young,35,11459,0.009275557810672574,0.0078100639240780145,-0.049387888646015156,-0.040894412690548866,1.0585997524802682,0.5044142639782742
cn,midpoint,young,36,11629,-0.006242502101569694,0.0018582279313890115,-0.049387888646015156,-0.040894412690548866,-0.6909880977375862,0.12169810206827458
cn,midpoint,young,37,11255,0.005254555952438948,-0.006557000156018941,-0.049387888646015156,-0.040894412690548866,0.6052508134599368,-0.4194195965991799
cn,midpoint,young,38,10787,-0.0022310956222335795,0.01026263684928462,-0.049387888646015156,-0.040894412690548866,-0.2387209922990468,0.6621201043092979
cn,midpoint,young,39,10019,0.0009086172088500141,0.010834500800451285,-0.049387888646015156,-0.040894412690548866,0.11526677766073688,0.6988922157710442
cn,midpoint,young,40,11487,0.004130998777520517,-0.0028356557970552684,-0.049387888646015156,-0.040894412690548866,0.4785750567365345,-0.18012895889386382
cn,midpoint,young,41,10736,0.022530063214671846,0.0067683702606079685,-0.049387888646015156,-0.040894412690548866,2.552982539157705,0.43743106732115244
cn,midpoint,young,42,11267,0.0018374337027613277,-0.0005293732263706649,-0.049387888646015156,-0.040894412690548866,0.21998644378002885,-0.03182991053020721
cn,midpoint,young,43,11110,-0.0012003796677532222,-0.0021057588672065905,-0.049387888646015156,-0.040894412690548866,-0.12251264401435705,-0.13319497887077306
cn,midpoint,young,44,11808,-0.01560874292185891,0.012590702389423114,-0.049387888646015156,-0.040894412690548866,-1.7469874452117309,0.8118198455809306
cn,midpoint,young,45,11797,0.0032007650435554244,0.017114332611211834,-0.049387888646015156,-0.040894412690548866,0.37369560350513215,1.1026992311200612
cn,midpoint,young,46,10052,0.0006168782435494249,0.01076024387076139,-0.049387888646015156,-0.040894412690548866,0.08237458933232582,0.694117331657798
cn,midpoint,young,47,10347,-0.0023617518684644484,-0.0029513793118220444,-0.049387888646015156,-0.040894412690548866,-0.25345186601994674,-0.18757023574838044
cn,midpoint,young,48,11106,-0.004996198756640029,0.0047710707934739485,-0.049387888646015156,-0.040894412690548866,-0.5504732909701117,0.3090003129815879
cn,midpoint,young,49,11488,-0.0010084406116300584,-0.0039386470726841954,-0.049387888646015156,-0.040894412690548866,-0.10087242336342084,-0.2510537270070054
cn,midpoint,charismatic,0,7585,0.004127887787270558,-0.006589842289508624,0.0064593372261343195,-0.0482220196643324,1.1214030629023692,-1.086216039076522
cn,midpoint,charismatic,1,11564,0.0031988632863985955,-0.0023551756186311265,0.0064593372261343195,-0.0482220196643324,0.8651884268989207,-0.387262217001522
cn,midpoint,charismatic,2,9427,0.004182177570413699,-0.010256360160942495,0.0064593372261343195,-0.0482220196643324,1.1363755819410712,-1.6913939383358172
cn,midpoint,charismatic,3,11151,-0.0023575550111356773,-0.0008743600568362833,0.0064593372261343195,-0.0482220196643324,-0.6672100085023538,-0.14284588458446093
cn,midpoint,charismatic,4,11307,-0.0031525741446211423,0.0019789865387097733,0.0064593372261343195,-0.0482220196643324,-0.8864674529621838,0.32811385408331467
cn,midpoint,charismatic,5,9814,0.005255630859969791,-0.00568028340229846,0.0064593372261343195,-0.0482220196643324,1.4324220732792192,-0.9360886004778916
cn,midpoint,charismatic,6,8020,-0.004228090323173394,0.010321183788659885,0.0064593372261343195,-0.0482220196643324,-1.1830828661670536,1.7050370231383039
cn,midpoint,charismatic,7,10242,-0.006151356701589319,0.003704513171768578,0.0064593372261343195,-0.0482220196643324,-1.7134983661038203,0.6129210252269032
cn,midpoint,charismatic,8,10275,-0.00647802685925078,0.002573533368920987,0.0064593372261343195,-0.0482220196643324,-1.8035903663254116,0.4262469095694959
cn,midpoint,charismatic,9,9495,-0.002119482084614345,-0.012531676325303415,0.0064593372261343195,-0.0482220196643324,-0.6015521403259088,-2.0669467393263017
cn,midpoint,charismatic,10,11405,-0.0012924289693544595,0.011406560696937233,0.0064593372261343195,-0.0482220196643324,-0.37346007958591537,1.8841841431819217
cn,midpoint,charismatic,11,11265,0.008687301082746526,-0.004210271064989342,0.0064593372261343195,-0.0482220196643324,2.3788385953272115,-0.6934553966118829
cn,midpoint,charismatic,12,10622,-0.004739386599828672,0.012750894612437932,0.0064593372261343195,-0.0482220196643324,-1.324092698835832,2.1060734679890514
cn,midpoint,charismatic,13,7122,0.002274927719084891,0.005944541023627792,0.0064593372261343195,-0.0482220196643324,0.6103772622334734,0.982649306174932
cn,midpoint,charismatic,14,10781,-0.0007103377462579063,-0.0014693293296462323,0.0064593372261343195,-0.0482220196643324,-0.21292578721095032,-0.24104866642502656
cn,midpoint,charismatic,15,9587,-0.004606740059690992,-0.002473924677199084,0.0064593372261343195,-0.0482220196643324,-1.2875102567510495,-0.40686236851396274
cn,midpoint,charismatic,16,6812,-0.0010434722739892897,-0.01741335478135993,0.0064593372261343195,-0.0482220196643324,-0.3048005888795455,-2.8726932313624376
cn,midpoint,charismatic,17,7217,-0.0011637108741155274,0.0028491903209593578,0.0064593372261343195,-0.0482220196643324,-0.337961058959714,0.47174552733173863
cn,midpoint,charismatic,18,11665,-0.0013346442813524607,-0.0016588737489311653,0.0064593372261343195,-0.0482220196643324,-0.3851025936285354,-0.2723339614928288
cn,midpoint,charismatic,19,11533,-0.0005448503851269507,-0.0004544544374014761,0.0064593372261343195,-0.0482220196643324,-0.16728621155331908,-0.07353827186652495
cn,midpoint,charismatic,20,10922,0.0007667470311021529,-0.003571240029060063,0.0064593372261343195,-0.0482220196643324,0.19443778417208288,-0.5879799909420521
cn,midpoint,charismatic,21,11058,0.004566724770671803,0.0025667369098529777,0.0064593372261343195,-0.0482220196643324,1.2424294275046708,0.42512511854994983
cn,midpoint,charismatic,22,10494,0.0048015092057927065,0.003678213728356264,0.0064593372261343195,-0.0482220196643324,1.307180366287574,0.6085801649136466
cn,midpoint,charismatic,23,11165,0.004604559484019265,0.0029701932727872193,0.0064593372261343195,-0.0482220196643324,1.252863821107333,0.49171769568304724
cn,midpoint,charismatic,24,10817,-0.0015532670611515384,-0.001032705174170305,0.0064593372261343195,-0.0482220196643324,-0.44539632742749213,-0.16898157212951978
cn,midpoint,charismatic,25,10745,0.002960289490703146,-0.00036979720249362413,0.0064593372261343195,-0.0482220196643324,0.7993924245688432,-0.05956515367234064
cn,midpoint,charismatic,26,8568,-0.002444670978165391,0.008914117381950769,0.0064593372261343195,-0.0482220196643324,-0.6912356243624922,1.4727933734441758
cn,midpoint,charismatic,27,10911,-0.0015144065677532405,0.00024241033036326298,0.0064593372261343195,-0.0482220196643324,-0.43467903508308764,0.04148289290383958
cn,midpoint,charismatic,28,9768,-0.005632300199876437,-0.0015812130286782314,0.0064593372261343195,-0.0482220196643324,-1.5703483495792099,-0.259515654536301
cn,midpoint,charismatic,29,11305,0.0017144681188055516,0.0019341624051551903,0.0064593372261343195,-0.0482220196643324,0.45580873110708087,0.32071539703718216
cn,midpoint,charismatic,30,8796,0.0034924758725338903,-0.01682654405922989,0.0064593372261343195,-0.0482220196643324,0.9461635161587609,-2.7758370608666403
